base_name,Critic_Score,Global_Sales,Price,if_not_score,Company_Size_Large,Company_Size_Medium,Company_Size_Small,ESRB_Rating_Level1,ESRB_Rating_Level2,ESRB_Rating_Level3,ESRB_Rating_Level4,Platform_Game Console,Platform_Handheld,Platform_PC,Genre_Action,Genre_Action-Adventure,Genre_Adventure,Genre_Fighting,Genre_MMO,Genre_Misc,Genre_Music,Genre_Party,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Genre_Visual Novel
monopoly,0.0,0.21870000000000003,28.41,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
monopoly_collection,0.0,0.0729,39.15,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
monopoly_streets,0.0,1.1340000000000001,28.546666666666667,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
monster_boy_and_the_cursed_kingdom,8.0,0.032400000000000005,74.75,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_boy_and_the_cursed_kingdom,0.0,0.024300000000000002,72.31,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
monster_energy_supercross___the_official_videogame,0.0,0.15390000000000004,22.90284811827957,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_energy_supercross___the_official_videogame,0.0,0.024300000000000002,24.340789473684218,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_frenzy,0.0,0.008100000000000001,11.3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
monster_high_13_wishes,0.0,0.016200000000000003,24.46,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
monster_high_13_wishes,0.0,0.016200000000000003,7.99,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
monster_high_ghoul_spirit,0.0,0.43740000000000007,7.87,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_high_ghoul_spirit,0.0,0.7533000000000001,9.68,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_high_new_ghoul_in_school,0.0,0.06480000000000001,20.613333333333333,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_high_new_ghoul_in_school,0.0,0.048600000000000004,12.13,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_hunter_3_ultimate,8.7,0.5751000000000001,20.4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_diary_poka_poka_airou_village_dx,0.0,0.1215,23.23166666666666,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_hunter_frontier_g,0.0,0.04050000000000001,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_online,0.0,0.1053,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_online_forward_1,0.0,0.024300000000000002,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_online_forward_2,0.0,0.024300000000000002,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_online_season_10,0.0,0.024300000000000002,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_online_season_90,0.0,0.032400000000000005,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_frontier_z_beginners_package,0.0,0.016200000000000003,20.36575221799746,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_hunter_generations_ultimate,7.7,0.5832,30.18,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_hunter_portable_3rd_hd_ver,0.0,0.405,26.371399999999987,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_stories,8.1,0.567,22.81,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_hunter_world,9.350000000000001,1.62,16.095,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_jam_crush_it,0.0,0.07290000000000002,24.884999999999998,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_jam_crush_it,0.0,0.06480000000000001,43.95,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_jam_path_of_destruction,0.0,0.7452000000000001,45.88999999999999,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_jam_path_of_destruction,0.0,0.39690000000000003,17.225,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_racers,0.0,0.05670000000000001,63.54,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
monster_radar,0.0,0.008100000000000001,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monster_rancher_ds,0.0,0.1053,52.04,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
monster_tale,7.7,0.048600000000000004,69.26,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
montessori_music,0.0,0.024300000000000002,27.87,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moonlighter,7.4,0.008100000000000001,22.07,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
morphx,0.0,0.04050000000000001,9.95,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mortal_kombat,8.350000000000001,1.62,19.009999999999998,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mortal_kombat_10,8.4,1.62,16.255,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mortal_kombat_10,8.4,0.04050000000000001,27.9595868945869,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mortal_kombat_2011,8.55,1.62,25.647825203252037,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mortal_kombat_2011,8.8,0.5751000000000001,33.37571428571429,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
moshi_kono_sekai_ni_kami_sama_ga_iru_to_suru_naraba,0.0,0.024300000000000002,24.132265625000002,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moshi_monsters_katsuma_unleashed,0.0,0.16200000000000003,6.970000000000001,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
moshi_monsters_moshling_zoo,0.0,1.2717,8.99,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moshi_monsters_moshlings_theme_park,0.0,0.5508000000000001,6.050000000000001,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mother_goose_no_himitsu_no_yakata,0.0,0.024300000000000002,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mothergunship,7.2,0.016200000000000003,15.49,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
motion_explosion,0.0,0.05670000000000001,11.4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
motionsports,4.1,0.5589,9.86,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
motionsports_adrenaline,0.0,0.34830000000000005,11.27,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
moto_racer_4,0.0,0.008100000000000001,20.84,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moto_racer_4,0.0,0.024300000000000002,21.259999999999998,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
moto_racer_ds,0.0,0.024300000000000002,59.95,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_0910,7.0,0.31590000000000007,14.755,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_1011,6.0,0.18630000000000002,17.49,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_14,0.0,0.33210000000000006,28.97333333333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_14,0.0,0.008100000000000001,24.340789473684218,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_15,0.0,0.2268,22.90284811827957,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motogp_17,0.0,0.16200000000000003,17.68,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motorsport_manager_2017,0.0,0.016200000000000003,20.769711779448627,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
motorstorm_apocalypse,7.6,0.39690000000000003,16.87,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motorstorm_rc,0.0,0.05670000000000001,24.340789473684218,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
motto_nuga_cel,0.0,0.016200000000000003,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motto_sonicomi,0.0,0.016200000000000003,19.401356589147277,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
motto_stitch_ds_rhythm_de_rakugaki_daisakusen,0.0,0.06480000000000001,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moujuu_tachi_to_ohimesama,0.0,0.016200000000000003,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuu_tachi_to_ohimesama_in_blossom,0.0,0.008100000000000001,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuutsukai_to_oujisama,0.0,0.016200000000000003,21.20477168949772,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuutsukai_to_oujisama_flower__snow,0.0,0.008100000000000001,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuutsukai_to_oujisama_portable,0.0,0.016200000000000003,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuutsukai_to_oujisama_snow_bride,0.0,0.016200000000000003,21.20477168949772,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moujuutsukai_to_oujisama_snow_bride_portable,0.0,0.016200000000000003,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mount__blade_collection,0.0,0.016200000000000003,19.148836257309917,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mount__blade_warband,7.8,0.016200000000000003,33.28113309352518,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
move_fitness,5.0,0.1701,18.925883584589617,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
moxie_girlz,0.0,0.05670000000000001,5.47,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muchi_muchi_pork__pink_sweets,0.0,0.016200000000000003,16.406836223506737,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mugen_no_frontier_super_robot_taisen_og_saga_exceed,0.0,0.09720000000000001,41.378476562499976,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mugen_souls,0.0,0.12960000000000002,24.54,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mugen_souls_z,0.0,0.05670000000000001,18.99,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
muramasa_rebirth,0.0,0.19440000000000002,45.83,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
murder_in_venice,0.0,0.06480000000000001,24.132265625000002,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murdered_soul_suspect,5.9,0.5994000000000002,9.285,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mushi_bugyou,0.0,0.008100000000000001,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mushihimesama,8.6,0.016200000000000003,16.406836223506737,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
musynx,7.5,0.008100000000000001,42.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mutant_football_league_dynasty_edition,0.0,0.08910000000000001,13.094999999999999,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mutant_football_league_dynasty_edition,0.0,0.0729,21.17,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
muv_luv,7.6,0.008100000000000001,19.401356589147277,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muv_luv_alternative,8.3,0.008100000000000001,19.401356589147277,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muv_luv_alternative_total_eclipse,0.0,0.032400000000000005,19.401356589147277,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muv_luv_photonflowers,0.0,0.008100000000000001,19.401356589147277,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muv_luv_photonmelodies,0.0,0.008100000000000001,21.20477168949772,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muvluv_double_pack,0.0,0.024300000000000002,24.132265625000002,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mx_vs_atv_alive,6.9,0.8181,16.095,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mx_vs_atv_all_out,0.0,0.16200000000000003,19.95,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mx_vs_atv_supercross,0.0,0.0729,18.365,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mx_vs_atv_supercross_encore,0.0,0.09720000000000001,18.925883584589617,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mx_vs_atv_supercross_encore,0.0,0.008100000000000001,19.666512578616338,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mx_vs_atv_supercross_encore_2017_track_edition,0.0,0.09720000000000001,22.90284811827957,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxgp_2,0.0,0.19440000000000002,14.945,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxgp_2,0.0,0.008100000000000001,23.240143004115218,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxgp_3_the_official_motocross_videogame,0.0,0.2106,22.90284811827957,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxgp_3_the_official_motocross_videogame,0.0,0.06480000000000001,24.340789473684218,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mxgp_pro,0.0,0.06480000000000001,14.969999999999999,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
my_amusement_park,0.0,0.048600000000000004,8.6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
my_baby_3__friends,0.0,0.12960000000000002,11.61,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
my_first_dollhouse,0.0,0.08910000000000001,12.92,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
my_first_songs,0.0,0.06480000000000001,19.401356589147277,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
my_fitness_coach_2_exercise_and_nutrition,0.0,0.1458,9.21,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
my_fitness_coach_club,0.0,0.1458,18.925883584589617,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
my_hero_academia_battle_for_all,0.0,0.04050000000000001,33.37571428571429,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my_hero_ones_justice,0.0,0.3564,20.045,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my_hero_ones_justice,0.0,0.2106,26.97,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my_pet_chimp,0.0,0.048600000000000004,9.26,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
my_riding_stables_life_with_horses,0.0,0.032400000000000005,18.99,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
my_riding_stables_life_with_horses,0.0,0.04050000000000001,19.46,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mysims_collection,0.0,0.11340000000000001,30.66,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mysims_skyheroes,6.4,0.243,6.19,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mysims_skyheroes,0.0,0.17820000000000003,8.62,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mysims_skyheroes,0.0,0.2511,9.58,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mystery_case_files_the_malgrave_incident,6.3,0.26730000000000004,14.3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mystery_stories_curse_of_the_ancient_spirits,0.0,0.08100000000000002,24.132265625000002,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mystery_tales_2_the_spirit_mask,0.0,0.016200000000000003,19.55727272727273,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mystery_tales_of_time_travel,0.0,0.1539,19.55727272727273,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mystery_trackers_the_void,0.0,0.024300000000000002,19.540153256704986,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mystic_gateways_the_celestial_quest,0.0,0.008100000000000001,19.540153256704986,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
n3_2_ninety_nine_nights,0.0,0.13770000000000002,20.36575221799746,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naild,6.9,0.08100000000000002,14.27,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naild,6.9,0.008100000000000001,23.240143004115218,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naild,6.9,0.09720000000000001,13.99,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
namco_museum_arcade_pac,7.8,0.08910000000000001,29.13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
namco_museum_megamix,0.0,0.1539,14.96,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nanairo_reincarnation,0.0,0.008100000000000001,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nancy_drew_alibi_in_ashes,0.0,0.024300000000000002,22.572360097323596,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nancy_drew_the_model_mysteries,0.0,0.08100000000000002,9.61,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nandas_island,0.0,0.032400000000000005,14.99,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nano_assault,6.0,0.06480000000000001,28.75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nano_diver,0.0,0.016200000000000003,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napoleon_total_war,8.5,0.5427000000000001,20.845208333333336,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
narcissus_moshimo_ashita_ga_runara,0.0,0.016200000000000003,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nari_kids_park_hugtto_precure,0.0,0.008100000000000001,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_powerful_shippuden,8.0,0.12960000000000002,35.21,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_3d_the_new_era,0.0,0.08910000000000001,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_dragon_blade_chronicles,4.3,0.1458,13.73,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_gekitou_ninja_taisen_special,0.0,0.048600000000000004,25.647825203252037,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_kizuna_drive,7.0,0.11340000000000001,18.55,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_naruto_vs_sasuke,0.0,0.08910000000000001,14.89,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_shinobi_rumble,0.0,0.06480000000000001,38.04,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_heroes_3,0.0,0.3078,44.98,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_impact,0.0,0.2835,50.39,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_storm_2,7.6,0.6318,25.11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_storm_3,0.0,0.4212,30.57,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_storm_4,0.0,0.2835,19.85,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,0.0,0.12150000000000001,18.57,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
